============================================================
Experiment 1 — cleaned_10  (10 authors × 40 articles, ≥1500w)
============================================================
  400 docs, 10 authors
    abramdemski: 40 docs
    jessica-liu-taylor: 40 docs
    johnswentworth: 40 docs
    kaj_sotala: 40 docs
    neel-nanda-1: 40 docs
    raemon: 40 docs
    ricraz: 40 docs
    ruby: 40 docs
    steve2152: 40 docs
    zvi: 40 docs

Sweeping N in [100, 200, 500, 1000, 1500]  (K=5, M=15, 50 trials/N, n_init=10)
  Sampling K=5 authors from 10 per trial

  feature cache hit -> src\kmeans\cache\cleaned_10\29e27bc51a523bd0.npz
  N= 2500  trial 26/50  ARI=+0.520  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 2500  trial 27/50  ARI=+0.479  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 2500  trial 28/50  ARI=+0.357  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 2500  trial 29/50  ARI=+0.422  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 2500  trial 30/50  ARI=+0.529  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 2500  trial 31/50  ARI=+0.345  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 2500  trial 32/50  ARI=+0.536  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 2500  trial 33/50  ARI=+0.401  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 2500  trial 34/50  ARI=+0.554  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 2500  trial 35/50  ARI=+0.457  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 2500  trial 36/50  ARI=+0.501  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 2500  trial 37/50  ARI=+0.480  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 2500  trial 38/50  ARI=+0.463  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 2500  trial 39/50  ARI=+0.509  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 2500  trial 40/50  ARI=+0.491  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 2500  trial 41/50  ARI=+0.628  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 2500  trial 42/50  ARI=+0.402  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 2500  trial 43/50  ARI=+0.388  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 2500  trial 44/50  ARI=+0.556  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 2500  trial 45/50  ARI=+0.425  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 2500  trial 46/50  ARI=+0.373  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 2500  trial 47/50  ARI=+0.372  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 2500  trial 48/50  ARI=+0.439  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 2500  trial 49/50  ARI=+0.415  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 2500  trial 50/50  ARI=+0.562  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  feature cache hit -> src\kmeans\cache\cleaned_5\bd37d277e8ed7e13.npz
  N= 3000  trial  1/50  ARI=+0.360  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 3000  trial  2/50  ARI=+0.510  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 3000  trial  3/50  ARI=+0.452  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 3000  trial  4/50  ARI=+0.528  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 3000  trial  5/50  ARI=+0.425  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 3000  trial  6/50  ARI=+0.559  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 3000  trial  7/50  ARI=+0.485  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 3000  trial  8/50  ARI=+0.383  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 3000  trial  9/50  ARI=+0.359  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 3000  trial 10/50  ARI=+0.332  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 3000  trial 11/50  ARI=+0.511  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 3000  trial 12/50  ARI=+0.576  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 3000  trial 13/50  ARI=+0.307  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 3000  trial 14/50  ARI=+0.185  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 3000  trial 15/50  ARI=+0.422  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 3000  trial 16/50  ARI=+0.396  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 3000  trial 17/50  ARI=+0.481  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 3000  trial 18/50  ARI=+0.670  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 3000  trial 19/50  ARI=+0.551  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 3000  trial 20/50  ARI=+0.556  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 3000  trial 21/50  ARI=+0.545  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 3000  trial 22/50  ARI=+0.269  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 3000  trial 23/50  ARI=+0.390  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 3000  trial 24/50  ARI=+0.699  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 3000  trial 25/50  ARI=+0.423  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 3000  trial 26/50  ARI=+0.386  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 3000  trial 27/50  ARI=+0.524  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 3000  trial 28/50  ARI=+0.583  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 3000  trial 29/50  ARI=+0.611  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 3000  trial 30/50  ARI=+0.546  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 3000  trial 31/50  ARI=+0.465  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 3000  trial 32/50  ARI=+0.571  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 3000  trial 33/50  ARI=+0.370  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 3000  trial 34/50  ARI=+0.380  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 3000  trial 35/50  ARI=+0.443  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 3000  trial 36/50  ARI=+0.442  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 3000  trial 37/50  ARI=+0.331  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 3000  trial 38/50  ARI=+0.344  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 3000  trial 39/50  ARI=+0.566  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 3000  trial 40/50  ARI=+0.418  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 3000  trial 41/50  ARI=+0.241  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 3000  trial 42/50  ARI=+0.590  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 3000  trial 43/50  ARI=+0.367  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 3000  trial 44/50  ARI=+0.529  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 3000  trial 45/50  ARI=+0.544  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 3000  trial 46/50  ARI=+0.457  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 3000  trial 47/50  ARI=+0.402  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 3000  trial 48/50  ARI=+0.492  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 3000  trial 49/50  ARI=+0.525  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']
  N= 3000  trial 50/50  ARI=+0.487  authors=['abramdemski', 'kaj_sotala', 'neel-nanda-1', 'steve2152', 'zvi']

── ARI vs N summary (cleaned_5) ──
      N    n    mean     std     min     max
    100   50  +0.069   0.049  -0.008  +0.237
    200   50  +0.113   0.057  +0.009  +0.248
    500   50  +0.192   0.090  +0.033  +0.351
   1000   50  +0.337   0.097  +0.106  +0.596
   1500   50  +0.443   0.095  +0.182  +0.635
   2000   50  +0.453   0.091  +0.180  +0.620
   2500   50  +0.458   0.073  +0.235  +0.628
   3000   50  +0.460   0.107  +0.185  +0.699

Saved -> src\kmeans\outputs\effect_of_n\ari_vs_n_5authors.png

============================================================
Feature stability vs window size  (author: zvi)
============================================================
  62 articles for zvi
  concatenated text: 465,885 whitespace-separated tokens

Sampling 20 windows per N, computing features …
  N=  100  fw_you: 0.0123 ± 0.0151  word_len_1_frac: 0.0300 ± 0.0135
  N=  200  fw_you: 0.0161 ± 0.0154  word_len_1_frac: 0.0380 ± 0.0250
  N=  500  fw_you: 0.0125 ± 0.0093  word_len_1_frac: 0.0306 ± 0.0061
  N= 1000  fw_you: 0.0135 ± 0.0100  word_len_1_frac: 0.0329 ± 0.0074
  N= 1500  fw_you: 0.0080 ± 0.0041  word_len_1_frac: 0.0339 ± 0.0099
  N= 2000  fw_you: 0.0103 ± 0.0056  word_len_1_frac: 0.0339 ± 0.0076
  N= 2500  fw_you: 0.0103 ± 0.0057  word_len_1_frac: 0.0323 ± 0.0043
  N= 3000  fw_you: 0.0122 ± 0.0059  word_len_1_frac: 0.0322 ± 0.0047

Saved -> src\kmeans\outputs\effect_of_n\feature_stability_zvi.png
